"date","ws","wd","nox","no2","o3","pm10","so2","co","pm25"
1999-09-21 19:00:00,3.6,140,271,42,1,37,4.5775,4.3775,23
1999-09-21 20:00:00,3.24,150,106,39,1,37,1.58,1.2625,19
1999-09-21 21:00:00,2.76,130,71,36,3,22,0.6725,0.565,14
1999-09-21 22:00:00,2.88,110,73,35,2,20,0.6575,0.4925,13
1999-09-21 23:00:00,1.92,160,92,28,1,22,0.965,0.69,15
1999-09-22 00:00:00,1.56,120,93,32,2,21,0.3625,0.495,14
1999-09-22 01:00:00,1.68,170,106,30,2,19,0.4466667,0.43,13
1999-09-22 02:00:00,1.92,110,88,28,4,14,1.236667,0.2,10
1999-09-22 03:00:00,2.16,140,66,29,7,11,0.105,0.125,8
1999-09-22 04:00:00,2.16,140,75,26,7,15,0.18,0.1,9
1999-09-22 06:00:00,2.16,150,170,39,2,26,1.8825,1.04,13
1999-09-22 07:00:00,3.24,130,253,60,2,377,3.205,2.2025,83
1999-09-22 08:00:00,4.2,130,208,48,2,590,2.4,1.63,208
1999-09-22 11:00:00,6.36,170,294,49,4,109,3.505,2.4,43
1999-09-22 12:00:00,6.72,170,308,52,4,62,3.2625,2.275,31
1999-09-22 13:00:00,6.96,170,340,72,3,84,3.9475,3.065,33
1999-09-22 14:00:00,4.92,170,292,70,3,66,3.3725,2.445,29
1999-09-22 15:00:00,5.04,160,352,86,2,60,4.0675,3.8825,35
1999-09-22 16:00:00,4.2,150,228,63,2,35,2.065,2.6975,21
1999-09-22 17:00:00,3.24,140,184,48,1,35,1.565,3.4125,25
1999-09-22 18:00:00,4.68,190,318,67,2,42,3.6125,5.59,27
1999-09-22 19:00:00,4.32,180,347,73,2,42,4.3725,5.7125,28
1999-09-22 20:00:00,4.32,160,173,41,1,37,1.43,2.1775,22
1999-09-22 21:00:00,5.88,190,184,37,1,31,1.0775,1.705,18
1999-09-22 22:00:00,4.08,170,180,43,2,35,1.2425,1.8525,18
1999-09-22 23:00:00,3.6,150,136,38,1,27,0.3475,0.865,16
1999-09-23 00:00:00,3.6,160,117,33,2,25,1.0675,0.69,14
1999-09-23 01:00:00,4.32,160,97,27,4,23,0.64,0.4933333,14
1999-09-23 02:00:00,5.04,160,77,23,7,24,1.323333,0.3333333,13
1999-09-23 03:00:00,6.24,170,62,23,10,25,0.195,0.15,14
1999-09-23 06:00:00,4.8,180,314,74,2,46,4.12,2.4225,27
1999-09-23 07:00:00,4.8,170,396,53,2,64,6.035,4.0325,35
1999-09-23 08:00:00,5.04,160,362,59,1,104,5.2825,3.265,57
1999-09-23 09:00:00,7.8,210,266,62,2,137,3.535,1.805,32
1999-09-23 10:00:00,8.4,190,365,66,3,408,4.9825,2.4725,203
1999-09-23 11:00:00,8.16,180,367,85,4,169,4.8125,2.97,70
1999-09-23 12:00:00,8.4,190,331,69,4,80,4.4075,2.62,33
1999-09-23 13:00:00,8.639999,190,338,79,4,302,4.495,3.265,128
1999-09-23 14:00:00,6.6,190,335,54,2,87,4.635,4.155,43
1999-09-23 15:00:00,8.4,190,427,104,2,55,5.7925,4.0075,36
1999-09-23 16:00:00,8.04,200,361,70,3,50,5.085,4.5025,29
1999-09-23 17:00:00,8.04,210,335,70,3,47,4.62,4.3525,28
1999-09-23 18:00:00,7.2,210,378,71,3,51,5.42,5.22,30
1999-09-23 19:00:00,6.96,200,373,33,2,55,6.11,5.96,36
1999-09-23 20:00:00,6.24,200,287,63,2,50,4.015,2.895,29
1999-09-23 21:00:00,6,200,259,63,3,45,3.355,2.4725,28
1999-09-23 22:00:00,5.28,200,240,47,3,45,3.34,2.2,27
1999-09-23 23:00:00,5.28,190,204,38,4,39,2.575,1.46,23
1999-09-24 00:00:00,4.08,190,138,41,6,30,1.0125,0.815,17
1999-09-24 01:00:00,4.2,180,109,36,7,24,0.42,0.43,14
1999-09-24 02:00:00,4.44,180,108,33,8,25,1.69,0.4633333,14
1999-09-24 03:00:00,6.12,190,98,32,8,22,0.48,0.4225,13
1999-09-24 04:00:00,4.68,200,121,38,7,26,0.79,0.37,15
1999-09-24 06:00:00,6.12,190,260,59,2,42,2.895,2.0275,23
1999-09-24 07:00:00,7.32,200,370,58,2,60,4.92,3.41,35
1999-09-24 08:00:00,7.2,200,303,61,1,61,3.8325,2.175,36
1999-09-24 09:00:00,6,210,336,53,2,47,4.1025,2.275,27
1999-09-24 10:00:00,6.6,190,436,49,1,66,5.8625,3.3625,36
1999-09-24 11:00:00,6.36,190,408,82,1,51,5.2175,3.29,34
1999-09-24 12:00:00,6,200,364,63,1,49,4.49,2.6975,29
1999-09-24 13:00:00,8.16,190,460,103,3,61,5.3225,3.5375,35
1999-09-24 14:00:00,9.360001,210,329,82,4,51,3.925,3.3625,29
1999-09-24 15:00:00,8.16,210,350,78,5,56,4.725,3.7325,30
1999-09-24 16:00:00,7.2,210,361,47,3,52,5.355,5.145,29
1999-09-24 17:00:00,6.6,200,355,65,3,49,5.19,4.475,31
1999-09-24 18:00:00,5.76,210,410,56,2,49,6.265,6.1075,30
1999-09-24 19:00:00,6,210,462,42,1,53,7.4125,6.7775,32
1999-09-24 20:00:00,5.76,210,318,42,1,46,4.935,4.6,29
1999-09-24 21:00:00,6.48,200,256,58,2,36,3.355,2.57,23
1999-09-24 22:00:00,6.24,200,272,53,2,37,3.565,2.92,23
1999-09-24 23:00:00,5.28,210,299,44,2,33,4.205,3.29,22
1999-09-25 00:00:00,4.44,200,206,37,3,22,1.5225,1.7575,15
1999-09-25 01:00:00,4.2,200,196,38,4,24,1.26,1.546667,14
1999-09-25 02:00:00,4.92,180,212,37,2,26,2.996667,1.32,15
1999-09-25 03:00:00,4.56,180,187,44,3,26,1.285,1.2875,15
1999-09-25 04:00:00,3,190,162,39,3,27,0.7825,0.865,16
1999-09-25 05:00:00,3.24,180,190,51,2,34,1.24,1.2375,19
1999-09-25 06:00:00,4.2,160,236,49,2,43,2.055,1.555,24
1999-09-25 07:00:00,4.44,180,279,68,2,54,2.57,2.0275,31
1999-09-25 08:00:00,4.68,190,250,49,1,55,2.455,2.0275,30
1999-09-25 09:00:00,5.76,170,264,50,2,48,2.615,2.175,28
1999-09-25 10:00:00,6.36,210,189,50,5,37,1.3625,1.73,22
1999-09-25 11:00:00,6.48,210,208,56,5,39,1.565,2.3225,23
1999-09-25 12:00:00,7.44,220,199,46,4,48,1.64,2.0525,22
1999-09-25 13:00:00,6.84,210,198,47,4,43,1.845,2.275,22
1999-09-25 14:00:00,7.68,210,202,45,6,40,1.995,2.275,17
1999-09-25 15:00:00,7.2,210,239,49,4,42,2.8375,2.745,19
1999-09-25 16:00:00,6.12,210,369,57,2,40,5.6175,5.315,21
1999-09-25 17:00:00,5.64,210,411,61,2,44,5.7925,5.96,30
1999-09-25 18:00:00,5.16,200,246,41,1,35,3.1625,3.3125,21
1999-09-25 19:00:00,4.92,190,294,52,1,38,3.8725,4.055,21
1999-09-25 20:00:00,4.44,250,247,53,1,34,2.7475,2.645,21
1999-09-25 21:00:00,4.32,220,232,40,1,29,2.78,2.695,19
1999-09-25 22:00:00,3.12,220,299,46,1,36,3.9175,3.3375,21
1999-09-25 23:00:00,3.6,220,273,50,1,32,3.325,2.82,18
1999-09-26 00:00:00,3.36,220,244,31,2,28,3.4425,2.545,18
1999-09-26 01:00:00,3,180,256,40,1,25,3.496667,2.836667,14
1999-09-26 02:00:00,2.76,220,230,28,2,26,4.453333,2.503333,15
1999-09-26 03:00:00,3,210,209,41,2,22,2.915,2,15
1999-09-26 04:00:00,2.4,210,149,28,2,20,1.845,1.31,12
1999-09-26 06:00:00,4.2,220,201,38,2,24,2.71,1.5075,14
1999-09-26 07:00:00,5.76,250,213,40,2,35,3.0175,1.655,22
1999-09-26 08:00:00,5.4,240,233,33,2,33,3.3125,2.5975,23
1999-09-26 09:00:00,5.64,220,190,41,3,30,2.5475,1.805,19
1999-09-26 10:00:00,6.6,270,193,39,4,26,2.885,1.905,17
1999-09-26 11:00:00,7.08,230,207,44,4,30,3.355,2.3475,17
1999-09-26 12:00:00,7.8,240,222,44,5,28,3.6025,2.6925,15
1999-09-26 13:00:00,7.32,230,332,59,4,31,5.405,4.3775,18
1999-09-26 14:00:00,8.52,240,302,51,4,30,5.2875,4.7225,18
1999-09-26 15:00:00,8.639999,230,377,77,4,31,7.31,5.3675,18
1999-09-26 16:00:00,6.6,250,322,41,3,32,7.09,5.935,18
1999-09-26 17:00:00,6,230,326,54,3,30,6.5475,5.81,18
1999-09-26 18:00:00,4.56,230,386,39,1,36,7.1775,7.1725,22
1999-09-26 19:00:00,4.8,200,464,51,3,39,8.0525,9.0025,26
1999-09-26 20:00:00,4.44,200,285,53,1,32,4.6425,3.485,21
1999-09-26 21:00:00,3.96,170,157,42,1,25,2.46,1.855,14
1999-09-26 22:00:00,4.32,140,139,42,1,20,1.685,1.1125,12
1999-09-26 23:00:00,5.16,140,58,28,10,13,0.485,0.3725,8
1999-09-27 00:00:00,6.24,130,41,21,14,11,0.245,0.1,6
1999-09-27 01:00:00,6,160,53,25,13,9,0.35,0.1,5
1999-09-27 02:00:00,4.44,170,72,27,12,8,2.203333,0.2333333,6
1999-09-27 03:00:00,4.8,190,74,25,10,9,1.1575,0.3475,6
1999-09-27 04:00:00,5.16,220,116,37,7,16,1.7875,0.52,8
1999-09-27 06:00:00,6.12,200,403,67,2,59,6.385,3.4875,30
1999-09-27 07:00:00,6,190,481,75,1,88,8.3875,4.9725,45
1999-09-27 08:00:00,6.36,190,355,62,1,77,6.11,3.045,37
1999-09-27 09:00:00,6.72,210,269,59,2,79,4.5675,1.93,35
1999-09-27 10:00:00,7.32,200,231,58,4,60,4.1225,1.5825,30
1999-09-27 11:00:00,7.68,200,232,48,4,83,4.3525,1.805,30
1999-09-27 12:00:00,8.16,210,338,49,3,67,6.2575,2.275,18
1999-09-28 08:00:00,6.24,260,207,40,1,51,2.9775,1.51,0
1999-09-28 09:00:00,7.92,260,215,45,2,47,3.19,1.285,0
1999-09-28 10:00:00,6.84,260,176,45,4,38,3.205,0.94,0
1999-09-28 11:00:00,7.44,260,353,69,3,47,6.7425,2.25,0
1999-09-28 12:00:00,6.72,250,418,79,3,54,7.9525,2.9425,0
1999-09-28 13:00:00,6.96,240,406,95,2,58,7.45,2.9425,0
1999-09-28 14:00:00,7.08,240,370,66,3,58,6.9625,3.365,0
1999-09-28 15:00:00,7.08,230,358,73,3,50,6.2825,3.115,0
1999-09-28 16:00:00,6.96,220,395,52,3,48,7.175,4.5275,0
1999-09-28 17:00:00,6.24,210,347,56,2,43,6.4125,4.575,0
1999-09-28 18:00:00,6.36,190,357,56,1,39,6.355,4.8725,0
1999-09-28 19:00:00,6,190,305,43,1,43,5.2075,3.66,0
1999-09-28 20:00:00,6.12,180,202,44,2,33,3.135,2.67,0
1999-09-28 21:00:00,7.08,170,185,38,3,29,2.76,1.805,0
1999-09-28 22:00:00,6.24,180,169,41,3,20,2.5175,1.855,0
1999-09-28 23:00:00,5.76,180,151,34,3,19,2.13,1.3625,0
1999-09-29 00:00:00,6.12,210,90,22,6,14,0.355,0.4425,0
1999-09-29 01:00:00,6.48,230,77,24,6,12,0.07666667,0.3333333,0
1999-09-29 03:00:00,6.48,220,70,26,9,12,0.3125,0.125,0
1999-09-29 04:00:00,4.8,210,107,33,7,18,0.6975,0.3225,0
1999-09-29 06:00:00,6,200,372,65,2,54,5.1025,2.8925,0
1999-09-29 07:00:00,6.24,200,425,81,2,63,6.2825,3.9075,0
1999-09-30 08:00:00,3.84,280,136,24,4,43,1.355,1.0625,27
1999-09-30 09:00:00,4.44,290,157,46,5,34,1.455,0.79,21
1999-09-30 10:00:00,3.84,280,134,46,4,37,1.23,0.6175,20
1999-09-30 11:00:00,4.68,320,113,34,7,64,1.0325,0.4225,20
1999-09-30 12:00:00,4.92,310,93,37,10,153,0.9325,0.445,59
1999-09-30 13:00:00,4.56,280,106,38,9,164,1.3425,0.345,51
1999-09-30 14:00:00,6.72,270,236,58,3,70,3.485,1.4325,29
1999-09-30 15:00:00,7.8,250,341,79,2,54,5.15,2.695,30
1999-09-30 16:00:00,8.639999,260,226,55,2,40,3.415,2.6225,28
1999-09-30 17:00:00,7.32,270,184,50,3,22,2.2175,2.0775,14
1999-09-30 18:00:00,8.04,260,337,67,1,35,5.8725,4.28,19
1999-09-30 19:00:00,9,240,431,54,2,45,7.8325,5.07,27
1999-09-30 20:00:00,8.639999,240,358,66,2,44,6.65,3.98,26
1999-09-30 21:00:00,8.16,240,271,50,2,37,4.645,2.5725,22
1999-09-30 22:00:00,7.2,240,237,44,2,33,3.81,2.4225,21
1999-09-30 23:00:00,7.2,220,205,36,3,27,3.0075,1.6575,18
1999-10-01 04:00:00,4.8,240,159,32,2,29,3.145,0.9,17
1999-10-02 06:00:00,3.84,310,133,32,8,11,3.3175,1.35,7
1999-10-02 07:00:00,5.16,240,357,58,2,36,7.3425,2.85,23
1999-10-02 08:00:00,6.48,210,303,49,2,39,6.7775,2.725,29
1999-10-04 08:00:00,3.96,300,69,26,9,20,2.6575,0.7,12
1999-10-04 09:00:00,3.84,310,72,28,10,21,3.1725,0.575,11
1999-10-04 10:00:00,3.96,320,76,31,11,21,3.5825,0.6,13
1999-10-04 11:00:00,4.2,330,70,27,13,20,3.76,0.55,12
1999-10-04 12:00:00,4.2,330,89,36,14,19,3.8625,0.675,11
1999-10-04 13:00:00,4.44,310,81,30,12,18,3.4925,0.625,11
1999-10-05 07:00:00,1.56,300,179,46,2,32,6.8125,1.625,22
1999-10-05 08:00:00,1.44,320,127,40,4,27,6.7325,1.125,16
1999-10-05 09:00:00,1.56,260,96,33,8,19,5.3025,0.675,12
1999-10-05 10:00:00,2.28,30,84,27,9,18,5.58,0.475,10
1999-10-05 11:00:00,2.76,10,94,33,11,15,7.1775,0.475,8
1999-10-05 12:00:00,2.88,10,83,33,9,15,5.465,0.45,10
1999-10-05 13:00:00,2.52,310,78,31,12,16,5.5525,0.475,11
1999-10-05 14:00:00,2.52,350,68,29,13,17,5.4275,0.4,13
1999-10-05 15:00:00,2.4,350,91,37,9,19,5.035,0.675,13
1999-10-05 16:00:00,2.76,300,132,42,4,22,5.595,1.625,15
1999-10-05 17:00:00,2.04,330,165,45,2,21,6.4175,1.725,14
1999-10-05 18:00:00,1.56,320,266,47,1,32,8.3925,2.5,22
1999-10-05 19:00:00,1.08,360,304,48,1,37,8.6975,2.625,28
1999-10-05 20:00:00,1.08,340,369,53,1,40,10.0325,3.025,30
1999-10-05 21:00:00,0.72,330,378,51,1,41,10.805,2.925,31
1999-10-05 22:00:00,0.72,320,410,53,1,42,11.7175,3,31
1999-10-05 23:00:00,0.72,310,386,54,1,41,10.6025,2.625,31
1999-10-06 01:00:00,0.84,0,312,43,2,32,7.376667,1.933333,25
1999-10-06 02:00:00,0.72,340,410,53,3,38,9.5,2.2,28
1999-10-06 03:00:00,1.32,320,521,52,3,47,10.4075,3.025,36
1999-10-06 04:00:00,1.2,320,641,61,3,60,12.57,3.7,48
1999-10-06 06:00:00,1.32,310,786,80,3,80,15.5775,5.1,59
1999-10-06 07:00:00,1.32,310,742,95,4,90,15.3375,5.85,61
1999-10-06 08:00:00,0.96,300,452,81,2,74,12.37,3.25,48
1999-10-06 11:00:00,2.4,210,257,58,5,37,14.1975,1.875,34
1999-10-06 12:00:00,2.64,240,553,127,4,56,18.8175,3.325,33
1999-10-06 13:00:00,2.4,250,550,134,5,54,18.09,3.5,36
1999-10-06 14:00:00,2.04,310,412,60,5,48,16.5125,3.225,30
1999-10-06 15:00:00,2.88,270,447,57,5,48,18.68,4.4,29
1999-10-06 16:00:00,3,290,412,70,3,46,17.5425,5.475,27
1999-10-06 17:00:00,2.52,230,321,90,2,41,13.17,4.15,24
1999-10-06 18:00:00,2.4,250,354,72,3,45,12.51,4.025,26
1999-10-06 19:00:00,3.24,220,432,79,3,49,14.3125,4.2,28
1999-10-06 20:00:00,1.68,190,492,57,3,61,15.5,4.825,36
1999-10-06 21:00:00,1.08,270,475,74,2,55,14.285,4,37
1999-10-06 22:00:00,1.32,250,476,68,3,54,13.5725,3.875,37
1999-10-06 23:00:00,1.56,290,397,57,2,50,11.07,3.025,35
1999-10-07 00:00:00,1.68,0,281,54,1,39,7.33,1.925,27
1999-10-07 01:00:00,2.28,190,209,41,1,33,6.493333,1.5,25
1999-10-07 03:00:00,2.76,220,176,39,2,28,5.885,1.175,21
1999-10-07 04:00:00,3.12,220,203,39,1,27,5.7625,1.225,20
1999-10-07 06:00:00,3,180,463,75,3,51,11.1475,3.325,32
1999-10-07 07:00:00,4.32,190,611,83,3,62,14.4,5.7,39
1999-10-07 08:00:00,4.56,210,542,90,2,64,13.685,4.375,40
1999-10-07 10:00:00,6,200,289,67,3,54,9.135,2.35,26
1999-10-07 11:00:00,7.68,220,463,81,3,61,12.2375,3.175,35
1999-10-07 12:00:00,7.32,220,439,92,3,56,11.8175,3.325,35
1999-10-07 13:00:00,7.8,230,496,92,3,60,12.6575,3.925,34
1999-10-07 14:00:00,6.72,220,434,87,2,47,9.16,3.8,32
1999-10-07 15:00:00,6,210,490,84,1,48,9.2075,5.675,35
1999-10-07 16:00:00,5.88,230,417,89,1,40,7.7125,5.5,28
1999-10-07 17:00:00,5.64,220,456,86,1,41,8.8375,5.7,28
1999-10-07 18:00:00,5.16,210,306,58,0,34,5.81,4.15,23
1999-10-07 19:00:00,5.64,220,449,55,2,40,8.7025,5.7,26
1999-10-07 20:00:00,5.04,230,383,38,1,41,7.96,4.625,28
1999-10-07 21:00:00,4.44,220,344,56,1,40,7.6775,3.25,25
1999-10-07 22:00:00,4.32,220,324,52,1,39,7.48,2.85,23
1999-10-07 23:00:00,4.32,220,274,35,1,36,6.5875,2.475,23
1999-10-08 00:00:00,4.56,210,195,36,1,28,4.0975,1.55,18
1999-10-08 01:00:00,4.44,210,147,35,2,28,2.763333,1.133333,17
1999-10-08 02:00:00,5.16,220,134,30,3,24,3.106667,1.066667,14
1999-10-08 03:00:00,5.28,220,114,30,3,18,1.8425,0.9,12
1999-10-08 04:00:00,5.52,220,155,37,3,21,2.22,1.025,13
1999-10-08 06:00:00,7.56,250,377,73,2,47,5.8075,3.025,31
1999-10-08 07:00:00,6.36,260,470,88,2,52,7.515,5.25,35
1999-10-08 08:00:00,6,250,435,58,2,60,7.05,4.175,39
1999-10-08 09:00:00,7.32,260,399,70,2,63,7.065,3.45,33
1999-10-08 10:00:00,7.08,250,432,60,2,54,7.34,3.4,28
1999-10-08 12:00:00,7.08,250,452,77,2,56,6.8825,4.2,23
1999-10-08 13:00:00,6.96,250,422,62,2,48,6.495,3.45,28
1999-10-08 14:00:00,6.72,240,381,85,2,48,5.1775,3.8,27
1999-10-08 15:00:00,5.88,250,424,74,2,49,5.9325,4.5,30
1999-10-08 16:00:00,5.88,240,290,69,1,45,3.8825,3.325,28
1999-10-08 17:00:00,5.4,250,260,51,2,42,3.4075,3.05,25
1999-10-08 18:00:00,5.64,230,321,69,2,43,3.645,3.7,26
1999-10-08 19:00:00,6.12,210,461,77,2,48,6.1475,6.225,34
1999-10-08 20:00:00,5.76,260,410,62,2,44,5.135,5.35,29
1999-10-08 21:00:00,5.64,240,325,46,2,41,3.515,3.3,24
1999-10-08 22:00:00,5.52,220,340,66,2,41,3.3225,3.1,23
1999-10-08 23:00:00,4.8,220,345,46,2,41,3.71,3.475,23
1999-10-09 00:00:00,4.32,230,284,51,0,38,2.545,2.7,22
1999-10-09 01:00:00,4.44,240,260,35,0,35,2.416667,2.233333,18
1999-10-09 02:00:00,3.72,250,272,50,0,35,2.906667,2.2,22
1999-10-09 03:00:00,4.68,260,205,37,0,32,1.36,1.875,19
1999-10-09 04:00:00,4.8,240,189,49,0,32,0.69,1.4,18
1999-10-09 06:00:00,4.56,250,293,49,0,45,2.265,2.3,27
1999-10-09 07:00:00,6,270,340,54,0,51,3.0625,2.725,33
1999-10-09 08:00:00,6.96,250,339,60,0,53,3.345,2.975,34
1999-10-09 09:00:00,6.48,240,273,53,1,45,3.3675,2.7,33
1999-10-09 10:00:00,7.32,270,207,46,2,40,3.235,1.95,25
1999-10-09 11:00:00,7.08,250,254,55,1,40,3.885,2.6,27
1999-10-09 12:00:00,7.2,240,265,57,1,42,3.58,2.65,28
1999-10-09 13:00:00,6.6,240,256,50,1,40,3.1075,2.725,24
1999-10-09 14:00:00,6.24,240,274,63,1,41,3.1275,2.95,24
1999-10-09 15:00:00,5.64,240,259,54,1,36,2.8925,3.45,22
1999-10-09 16:00:00,5.4,220,274,50,1,36,2.87,3.325,22
1999-10-09 17:00:00,5.28,220,254,51,0,35,2.265,2.875,23
1999-10-09 18:00:00,5.16,230,250,43,0,34,1.77,3.55,22
1999-10-09 19:00:00,5.28,220,295,48,1,37,2.7175,3.6,24
1999-10-09 20:00:00,5.16,210,252,47,0,35,1.7475,2.9,25
1999-10-09 21:00:00,5.04,220,293,54,0,33,2.395,3.525,25
1999-10-09 22:00:00,4.44,220,297,46,0,33,2.4625,3.5,23
1999-10-11 06:00:00,2.28,330,114,34,3,19,1.4675,1,12
1999-10-11 08:00:00,2.88,320,105,37,3,23,1.64,1.1,12
1999-10-11 11:00:00,3.6,250,132,32,7,29,2.4825,1.075,13
1999-10-11 12:00:00,3.24,310,145,39,9,31,2.415,0.975,14
1999-10-11 13:00:00,3.24,270,187,39,7,41,3.3025,1.475,19
1999-10-11 18:00:00,1.68,320,217,54,1,31,3.7125,2.4,19
1999-10-11 19:00:00,1.68,310,225,46,1,34,4.015,2.225,24
1999-10-11 20:00:00,1.56,290,238,46,1,34,4.0325,2.075,23
1999-10-11 21:00:00,1.8,280,320,51,1,38,5.2425,2.475,28
1999-10-11 22:00:00,2.04,280,386,54,2,46,7.035,3.05,33
1999-10-11 23:00:00,1.8,290,338,48,1,40,6.13,2.425,29
1999-10-12 12:00:00,0.96,190,159,48,6,28,3.97,1.375,15
1999-10-13 12:00:00,2.88,10,143,44,10,26,7.165,0.975,20
1999-10-13 14:00:00,2.52,60,128,50,9,26,5.005,0.95,18
1999-10-13 15:00:00,2.28,100,123,52,10,23,5.285,1.475,18
1999-10-13 16:00:00,2.28,20,108,44,7,27,5.7375,1.4,18
1999-10-13 17:00:00,2.04,20,155,54,2,32,6.9675,1.75,22
1999-10-13 18:00:00,1.68,20,380,79,3,48,9.6875,3.925,30
1999-10-13 19:00:00,2.04,20,474,59,3,59,13.6375,5.15,40
1999-10-13 20:00:00,0.84,120,524,70,3,61,15.9225,4.425,41
1999-10-13 21:00:00,0.84,350,555,74,3,66,14.3675,4.85,46
1999-10-13 22:00:00,1.32,350,564,73,3,68,11.3475,5.275,50
1999-10-13 23:00:00,0.72,330,515,71,2,60,9.58,4.45,44
1999-10-14 00:00:00,0.96,330,521,62,1,58,9.1275,4.275,41
1999-10-14 01:00:00,0.72,330,474,58,1,53,7.536667,3.933333,37
1999-10-14 02:00:00,1.08,330,426,55,2,49,6.933333,3.466667,31
1999-10-14 03:00:00,0.6,330,378,53,1,45,5.63,2.8,28
1999-10-14 04:00:00,0.84,0,417,50,1,48,6.645,2.625,32
1999-10-14 06:00:00,1.32,310,413,59,1,60,9.4925,2.85,40
1999-10-14 07:00:00,1.68,340,274,42,1,58,7.25,2.225,36
1999-10-14 08:00:00,0.84,350,291,52,1,67,10.96,2.375,44
1999-10-14 09:00:00,2.04,350,258,62,2,65,13.505,2.075,44
1999-10-14 10:00:00,2.76,30,230,66,3,60,15.1875,1.925,39
1999-10-14 11:00:00,3.84,320,234,57,4,59,24.745,1.925,41
1999-10-14 12:00:00,4.08,60,263,77,4,62,17.715,1.975,37
1999-10-14 13:00:00,4.32,70,229,66,7,49,10.8075,1.775,33
1999-10-14 14:00:00,5.76,110,293,72,5,58,12.19,2.45,34
1999-10-14 15:00:00,6.24,100,265,72,4,59,13.0525,2.7,38
1999-10-14 16:00:00,6.24,100,247,59,3,50,12.5975,2.8,32
1999-10-14 17:00:00,5.4,110,313,53,2,53,46.1725,3.95,40
1999-10-14 18:00:00,4.68,110,331,64,1,58,27.1,3.425,39
1999-10-14 19:00:00,2.64,100,314,53,1,51,13.7425,4.75,37
1999-10-14 20:00:00,2.16,90,281,57,0,47,9.515,3.225,37
1999-10-14 21:00:00,2.16,80,164,45,0,32,5.09,1.825,27
1999-10-14 22:00:00,1.32,20,111,37,0,25,2.35,1.05,19
1999-10-14 23:00:00,1.8,30,113,34,0,21,1.3825,0.975,18
1999-10-15 00:00:00,1.92,190,124,28,1,17,1.19,0.9,14
1999-10-15 01:00:00,2.04,40,133,42,1,13,1.353333,1.033333,10
1999-10-15 02:00:00,2.04,60,54,28,4,9,0.95,0.3666667,6
1999-10-15 04:00:00,2.04,80,124,30,4,13,1.5525,0.5,9
1999-10-15 06:00:00,3.36,90,369,54,2,44,6.905,2.5,33
1999-10-15 07:00:00,4.32,90,328,67,2,46,6.43,2.7,28
1999-10-15 08:00:00,4.92,100,380,69,3,64,11.025,2.725,37
1999-10-15 09:00:00,5.64,100,271,68,3,57,8.6925,1.875,30
1999-10-15 10:00:00,5.52,120,229,48,3,58,6.9475,1.725,28
1999-10-15 11:00:00,6.36,110,284,49,4,58,8.2625,2.1,33
1999-10-15 12:00:00,6.24,110,280,57,4,61,8.6325,2.425,36
1999-10-15 13:00:00,5.76,100,284,54,4,61,14.135,2.225,37
1999-10-15 14:00:00,5.4,100,352,87,4,57,18.8775,3.2,37
1999-10-15 15:00:00,5.52,100,298,67,3,54,19.87,2.625,37
1999-10-15 16:00:00,5.28,100,247,49,3,48,19.72,2.925,31
1999-10-15 17:00:00,4.2,100,236,54,2,45,16.8275,2.975,30
1999-10-15 18:00:00,4.08,90,263,56,3,40,9.2775,2.75,26
1999-10-15 19:00:00,3.84,100,418,54,3,49,11.3925,4.95,35
1999-10-15 20:00:00,3.48,100,286,36,2,69,10.96,3.125,35
1999-10-15 22:00:00,2.4,80,182,48,2,36,5.22,1.85,26
1999-10-15 23:00:00,2.64,40,223,40,2,39,5.285,1.9,28
1999-10-16 00:00:00,2.76,20,153,40,0,38,3.8375,1.475,31
1999-10-16 01:00:00,2.4,40,250,27,1,42,5.583333,1.666667,33
1999-10-16 02:00:00,2.16,20,110,34,0,38,3.713333,1.066667,31
1999-10-16 03:00:00,1.92,20,92,30,0,30,2.0075,0.8,25
1999-10-16 04:00:00,1.92,20,104,27,0,30,1.77,0.775,22
1999-10-16 06:00:00,1.92,30,195,32,0,38,2.9375,1.15,30
1999-10-16 07:00:00,1.8,20,224,34,1,55,3.5375,1.475,38
1999-10-16 08:00:00,2.16,30,181,40,1,61,4.25,1.425,39
1999-10-16 09:00:00,2.4,40,223,38,2,61,7.0125,1.925,41
1999-10-16 10:00:00,3.6,70,237,51,2,60,8.935,1.95,37
1999-10-16 11:00:00,4.08,110,170,48,3,49,9.7725,1.575,32
1999-10-16 12:00:00,2.88,80,221,60,3,48,13.765,2.05,30
1999-10-16 13:00:00,3.12,110,192,56,3,43,16.57,1.925,27
1999-10-16 14:00:00,3.12,100,201,63,3,41,14.76,1.775,27
1999-10-16 15:00:00,3.36,80,220,47,2,42,13.3575,2.325,27
1999-10-16 16:00:00,4.32,80,306,63,2,45,14.5,3.275,32
1999-10-16 17:00:00,3.72,100,304,68,1,35,13.4625,3.95,26
1999-10-16 18:00:00,4.2,90,315,59,1,36,9.235,3.15,29
1999-10-16 19:00:00,3.36,80,274,37,0,34,7.8975,3.05,27
1999-10-16 20:00:00,3.12,80,206,35,0,32,5.0275,2.2,26
1999-10-16 21:00:00,2.64,80,184,36,0,32,3.775,2.025,28
1999-10-16 22:00:00,2.04,80,167,36,0,31,2.5475,1.875,27
1999-10-16 23:00:00,2.88,30,152,34,0,27,2.0475,1.675,23
